geo_level,geo_name,year,state_name,pct_black_alone,pct_with_health_insurance,pct_with_health_insurance_white_alone,pct_with_health_insurance_black_alone,pct_with_health_insurance_asian_alone,pct_with_health_insurance_hispanic,quartiles_pct_with_health_insurance
zcta,90045,2022,,8.8,96.6,96.7,98.7,97.3,94,51-75% of geographies
zcta,07607,2022,,5.8,96.6,97,97.1,97.6,94.8,51-75% of geographies
zcta,95211,2022,,2.9,96.6,96.8,97.9,95.1,99.2,51-75% of geographies
zcta,13126,2022,,2.4,96.6,96.5,98.5,99.2,97.2,51-75% of geographies
zcta,10314,2022,,3.5,96.6,97.4,96.3,96.1,91.6,51-75% of geographies
zcta,80122,2022,,0.8,96.6,96.7,88.6,92.6,93.5,51-75% of geographies
county,"Livingston County, New York",2022,New York,2.2,96.6,96.9,92,100,91.4,Top 25% of geographies
zcta,48104,2022,,4.7,96.6,97.1,90.6,95.5,93.9,51-75% of geographies
zcta,60068,2022,,1.1,96.6,97.1,96,92.1,93.8,51-75% of geographies
zcta,55014,2022,,3.5,96.6,96.8,90.9,93.3,97.5,51-75% of geographies
zcta,40514,2022,,4.4,96.6,97.3,86.2,96.1,87.5,51-75% of geographies
zcta,17356,2022,,3.4,96.6,96.5,98.6,100,99.8,51-75% of geographies
zcta,27519,2022,,8,96.6,96.9,92.7,96.7,97,51-75% of geographies
zcta,21104,2022,,5.5,96.6,99.5,85.1,79.2,100,51-75% of geographies
zcta,25419,2022,,9.3,96.6,96.9,91.9,100,90.8,51-75% of geographies
zcta,21113,2022,,27,96.6,99,91.5,95.4,95.9,51-75% of geographies
zcta,55435,2022,,8,96.6,97.6,94.7,98.9,82.2,51-75% of geographies
zcta,12180,2022,,13.2,96.6,97.5,94.6,96.6,94.2,51-75% of geographies
zcta,55330,2022,,3.2,96.6,97.1,96.2,96.4,98.4,51-75% of geographies
zcta,21014,2022,,5.1,96.6,97.1,98,87.3,84.5,51-75% of geographies
zcta,48502,2022,,33.5,96.6,98.9,87.1,100,100,51-75% of geographies
zcta,08863,2022,,15.3,96.6,96.7,97.4,99,93.4,51-75% of geographies
zcta,62992,2022,,13.8,96.6,96.8,94.2,,100,51-75% of geographies
county,"Oneida County, New York",2022,New York,6,96.6,96.7,97.3,95,95.6,Top 25% of geographies
zcta,50312,2022,,3,96.6,97.9,97.8,97.3,77.8,51-75% of geographies
county,"Logan County, Illinois",2022,Illinois,6,96.6,96.9,90.6,100,97.2,Top 25% of geographies
zcta,20715,2022,,38.1,96.6,97.9,96.7,92.1,89.4,51-75% of geographies
zcta,02169,2022,,8.2,96.6,96.6,95.2,98.1,93.8,51-75% of geographies
zcta,15632,2022,,3,96.6,96.6,94.3,96.2,100,51-75% of geographies
zcta,20002,2022,,42.5,96.6,98.3,95.2,99.2,95.3,51-75% of geographies
county,"Warrick County, Indiana",2022,Indiana,2.1,96.6,96.9,99.2,94.4,83.7,Top 25% of geographies
zcta,17340,2022,,2,96.6,96.6,95.2,94.7,98.5,51-75% of geographies
zcta,37027,2022,,4.6,96.6,96.8,93.1,96.9,91.8,51-75% of geographies
zcta,60423,2022,,7.2,96.6,96.4,97.6,97.8,95.5,51-75% of geographies
zcta,61072,2022,,1,96.6,96.9,97.3,79.2,100,51-75% of geographies
zcta,48382,2022,,3.1,96.6,96.9,99,93,92.8,51-75% of geographies
county,"District of Columbia, District of Columbia",2022,District of Columbia,44.3,96.6,98.4,95.9,96,92.3,Top 25% of geographies
zcta,17112,2022,,8.9,96.6,96.7,95.6,97.6,100,51-75% of geographies
zcta,85028,2022,,2.4,96.6,96.6,89.9,95,92.9,51-75% of geographies
zcta,27607,2022,,11.1,96.6,97.9,91.9,91.6,89.9,51-75% of geographies
zcta,90803,2022,,3.5,96.6,96.1,91.6,100,96.9,51-75% of geographies
zcta,17814,2022,,2.7,96.6,96.4,96.1,100,97.5,51-75% of geographies
zcta,19128,2022,,12.6,96.6,97.2,97,96.6,94.3,51-75% of geographies
county,"Bourbon County, Kentucky",2022,Kentucky,4.9,96.6,97.9,97.4,100,75.6,Top 25% of geographies
zcta,22920,2022,,2.8,96.6,97.3,95,100,84.6,51-75% of geographies
zcta,43730,2022,,0.4,96.6,96.8,54.5,,50,51-75% of geographies
zcta,62938,2022,,4.4,96.6,98.6,92,100,43,51-75% of geographies
zcta,20601,2022,,56.3,96.6,96.7,96.8,87.4,95.7,51-75% of geographies
zcta,07748,2022,,1.6,96.6,96.7,97.2,100,94.8,51-75% of geographies
zcta,21822,2022,,34.6,96.6,97.4,94.9,,100,51-75% of geographies
zcta,24527,2022,,30.3,96.6,97.8,93.5,,83.6,51-75% of geographies
zcta,22209,2022,,5.9,96.6,98.6,86.3,94.1,94.4,51-75% of geographies
county,"Henry County, Iowa",2022,Iowa,2.6,96.6,96.9,86.7,95.9,99.7,Top 25% of geographies
zcta,12567,2022,,0.5,96.6,96.2,91.7,100,100,51-75% of geographies
zcta,16803,2022,,4.8,96.6,97.4,97,96,90.9,51-75% of geographies
zcta,66223,2022,,3.3,96.6,97.5,93.7,94.5,93,51-75% of geographies
zcta,60607,2022,,11.6,96.6,97.8,92.5,96.1,95.8,51-75% of geographies
county,"Jasper County, Iowa",2022,Iowa,1.8,96.6,97,76.7,99.5,93.7,Top 25% of geographies
zcta,13057,2022,,2.6,96.6,96.5,93.4,99.7,90.6,51-75% of geographies
zcta,89441,2022,,1,96.6,98.2,96.2,100,89.7,51-75% of geographies
zcta,60657,2022,,3.8,96.6,96.7,97.5,96.6,94.1,51-75% of geographies
zcta,21043,2022,,11.9,96.6,97.9,98.2,95.9,77.4,51-75% of geographies
zcta,37922,2022,,2.8,96.6,96.4,94.6,99.2,94,51-75% of geographies
zcta,20855,2022,,12.9,96.6,97.2,97.6,92.9,97.5,51-75% of geographies
zcta,20720,2022,,69.8,96.6,99.5,96.6,95.4,90.2,51-75% of geographies
zcta,70710,2022,,47.8,96.6,96.9,96.2,100,100,51-75% of geographies
zcta,17013,2022,,8,96.6,96.8,97.4,96.8,96.7,51-75% of geographies
zcta,21128,2022,,13.4,96.6,96.5,97,95.3,100,51-75% of geographies
zcta,35116,2022,,0.9,96.6,96.7,87,100,89.8,51-75% of geographies
county,"Marion County, Iowa",2022,Iowa,0.6,96.6,96.6,96.2,100,89.2,Top 25% of geographies
county,"Scott County, Minnesota",2022,Minnesota,5.1,96.6,97.5,99.5,92,83.6,Top 25% of geographies
zcta,84040,2022,,1,96.6,96.9,85.1,96.4,95.3,51-75% of geographies
county,"Dubuque County, Iowa",2022,Iowa,3,96.6,97.6,89,85.4,82.7,Top 25% of geographies
zcta,91701,2022,,5.8,96.6,97.9,95.3,92.6,96.9,51-75% of geographies
zcta,94706,2022,,4.2,96.6,98.6,95.4,95.3,92.6,51-75% of geographies
zcta,95687,2022,,10.9,96.6,96.7,98.6,98.2,96,51-75% of geographies
zcta,17512,2022,,4.7,96.6,96.3,98.5,100,94.4,51-75% of geographies
zcta,15601,2022,,2.1,96.6,96.8,91,89.8,98.8,51-75% of geographies
county,"Grundy County, Illinois",2022,Illinois,1.8,96.6,96.8,96.8,77.7,94.8,Top 25% of geographies
zcta,75078,2022,,7.3,96.6,96.1,97,99.3,90.5,51-75% of geographies
zcta,07054,2022,,3.8,96.6,97.7,93.3,96,91.7,51-75% of geographies
zcta,34110,2022,,1.7,96.6,96.9,87.2,90.7,93.6,51-75% of geographies
zcta,08824,2022,,2.9,96.6,94.7,90.6,99.1,98,51-75% of geographies
zcta,80921,2022,,2.1,96.6,96.4,94.3,98.5,98.6,51-75% of geographies
zcta,56721,2022,,4,96.6,97.6,92.5,100,89.3,51-75% of geographies
zcta,24122,2022,,0.1,96.6,97.5,50,100,51.6,51-75% of geographies
zcta,98033,2022,,1.5,96.6,96.5,96.3,98.3,92.7,51-75% of geographies
zcta,13699,2022,,8.9,96.6,97.5,84.9,97.8,96,51-75% of geographies
zcta,20165,2022,,6.9,96.6,97.5,93.8,97.3,91,51-75% of geographies
zcta,96707,2022,,4.4,96.6,94.7,88.7,97.7,97.1,51-75% of geographies
zcta,08833,2022,,0.2,96.6,96.6,94.4,95.7,98.3,51-75% of geographies
zcta,54963,2022,,0.7,96.6,96.7,90.4,100,100,51-75% of geographies
county,"Ottawa County, Michigan",2022,Michigan,1.7,96.6,97,91.9,94,93.2,Top 25% of geographies
zcta,68116,2022,,5,96.6,97.1,97.4,98.3,79.9,51-75% of geographies
zcta,75205,2022,,1.7,96.6,97.3,95.9,88.5,95.6,51-75% of geographies
zcta,10044,2022,,13.5,96.6,97.2,94.3,98.7,92.6,51-75% of geographies
zcta,48083,2022,,4.9,96.6,96.8,99.6,99,75.6,51-75% of geographies
zcta,15066,2022,,5.1,96.6,96.4,99.8,100,100,51-75% of geographies
zcta,45371,2022,,3.3,96.6,96.4,94.4,99.7,100,51-75% of geographies
zcta,21078,2022,,15.9,96.6,97.6,98.8,100,84.1,51-75% of geographies
zcta,90703,2022,,8.5,96.6,98.7,95.8,96.2,96.8,51-75% of geographies
zcta,79699,2022,,9.5,96.6,97.6,81.8,100,100,51-75% of geographies
zcta,11694,2022,,7.5,96.6,96.9,96.2,100,93.4,51-75% of geographies
county,"Winnebago County, Iowa",2022,Iowa,0.8,96.6,97.4,84.4,98.5,81.7,Top 25% of geographies
zcta,22314,2022,,14.5,96.6,98.3,91.9,97.9,87.8,51-75% of geographies
zcta,44721,2022,,2.8,96.6,96.7,90.7,41.7,100,51-75% of geographies
zcta,01027,2022,,0.6,96.6,96.4,99.1,96.7,93.8,51-75% of geographies
zcta,64156,2022,,6,96.6,97.1,83.6,100,100,51-75% of geographies
zcta,10591,2022,,4.1,96.6,98.6,96.3,96.5,94.1,51-75% of geographies
zcta,77011,2022,,3.3,65.1,73.6,61.7,100,63.7,Bottom 25% of geographies
zcta,75217,2022,,17.8,65.1,64.7,82.3,73.6,59.7,Bottom 25% of geographies
zcta,37407,2022,,30.8,69.1,73.5,73.9,,50.2,Bottom 25% of geographies
zcta,79905,2022,,0.4,69.1,73.1,31,100,67.9,Bottom 25% of geographies
zcta,75141,2022,,45.4,69.1,51.5,91.2,,46.3,Bottom 25% of geographies
zcta,46540,2022,,1.3,69.1,68,78.5,100,100,Bottom 25% of geographies
zcta,75042,2022,,13.2,69.1,69.8,85.5,80.5,55.4,Bottom 25% of geographies
zcta,29934,2022,,58.9,69.1,50.5,88.1,,33.7,Bottom 25% of geographies
zcta,33521,2022,,43.3,73.1,70.5,75.7,,29.2,Bottom 25% of geographies
zcta,42234,2022,,24.4,73.1,67.5,90.4,,74.9,Bottom 25% of geographies
zcta,76114,2022,,1.9,73.1,81.1,61.4,73.8,65.5,Bottom 25% of geographies
zcta,33493,2022,,54.8,77.1,72.3,80.7,100,66.8,Bottom 25% of geographies
zcta,72392,2022,,41,77.1,78.5,84.4,,0,Bottom 25% of geographies
zcta,78504,2022,,1.1,77.1,80.6,97.7,88.6,74.7,Bottom 25% of geographies
zcta,77629,2022,,19.1,77.1,82.9,52.7,,81.8,Bottom 25% of geographies
zcta,75208,2022,,6.1,77.1,78.2,88.6,96.9,68.4,Bottom 25% of geographies
zcta,77901,2022,,8.4,77.1,77.5,74.8,48.3,76.3,Bottom 25% of geographies
zcta,28386,2022,,9.7,77.1,86.8,78.3,100,56.4,Bottom 25% of geographies
zcta,75155,2022,,7.4,77.1,78,78.7,,75.4,Bottom 25% of geographies
zcta,78406,2022,,9.3,77.1,81.9,73.8,,78.2,Bottom 25% of geographies
zcta,36026,2022,,4.3,77.1,78.6,39.3,,35.1,Bottom 25% of geographies
zcta,79836,2022,,1.3,77.1,82.4,67.5,,77.2,Bottom 25% of geographies
zcta,78224,2022,,1.4,77.1,81.7,35.9,91.3,76.8,Bottom 25% of geographies
zcta,74939,2022,,25.7,81.1,89.3,50,,100,Bottom 25% of geographies
zcta,30067,2022,,27.6,81.1,88,80.7,96.7,65.3,Bottom 25% of geographies
zcta,39096,2022,,90.9,81.1,100,79.2,,73.7,Bottom 25% of geographies
zcta,70589,2022,,32.1,81.1,76.9,87.1,,100,Bottom 25% of geographies
zcta,22637,2022,,4.6,81.1,80.4,75.2,100,100,Bottom 25% of geographies
zcta,79911,2022,,1.3,81.1,89.5,85.7,100,77.6,Bottom 25% of geographies
zcta,75001,2022,,17.7,81.1,85.7,83.1,77.7,64.2,Bottom 25% of geographies
zcta,84118,2022,,2.3,81.1,89.9,87.1,96.6,69,Bottom 25% of geographies
zcta,66603,2022,,8.9,81.1,75.4,96.6,,45.4,Bottom 25% of geographies
zcta,80219,2022,,1.6,81.1,85.9,84.4,87.3,77.3,Bottom 25% of geographies
zcta,98850,2022,,1.4,81.1,89.5,88,,69.6,Bottom 25% of geographies
zcta,76543,2022,,40.8,81.1,80.2,82.5,89.6,78.7,Bottom 25% of geographies
county,"Red River County, Texas",2022,Texas,15.6,81.1,82.4,75.8,84.2,72.1,Bottom 25% of geographies
zcta,28423,2022,,28,81.1,69.9,84.1,100,59.6,Bottom 25% of geographies
zcta,75771,2022,,5.7,81.1,82.1,96.8,94.4,61.8,Bottom 25% of geographies
zcta,76201,2022,,13.3,81.1,83.9,80.1,71.3,71.2,Bottom 25% of geographies
zcta,36509,2022,,6.7,81.1,74.6,81.9,88.4,100,Bottom 25% of geographies
zcta,29927,2022,,29.9,81.1,90.3,82.9,100,57.4,Bottom 25% of geographies
county,"Prince of Wales-Hyder Census Area, Alaska",2022,Alaska,0.4,81.1,90.5,63.6,97.5,86.4,Bottom 25% of geographies
county,"Gonzales County, Texas",2022,Texas,6.3,81.1,83.9,72.2,61,74.7,Bottom 25% of geographies
zcta,79412,2022,,10.1,81.1,81.4,85.6,100,78.3,Bottom 25% of geographies
zcta,79014,2022,,1.9,81.1,83.2,92,,71.7,Bottom 25% of geographies
zcta,32805,2022,,71.1,81.1,86.6,81.2,100,77.1,Bottom 25% of geographies
zcta,73139,2022,,9.3,81.1,85.2,83.3,94.3,72.5,Bottom 25% of geographies
county,"McCulloch County, Texas",2022,Texas,0.9,81.1,80.2,95.2,74.2,77.1,Bottom 25% of geographies
zcta,32059,2022,,8,81.1,86.7,93.4,100,42.2,Bottom 25% of geographies
zcta,75932,2022,,12.4,81.1,80.4,79.8,,100,Bottom 25% of geographies
zcta,30274,2022,,74.7,81.1,77.7,82.4,87.6,73.9,Bottom 25% of geographies
county,"Young County, Texas",2022,Texas,1.8,81.1,82.8,90.1,100,67.5,Bottom 25% of geographies
zcta,29577,2022,,17.5,81.1,84.4,74,76.8,62.6,Bottom 25% of geographies
zcta,75103,2022,,1.3,81.1,81.4,86.9,90,70.8,Bottom 25% of geographies
zcta,76135,2022,,5.1,81.1,81.9,90.9,42.6,73.5,Bottom 25% of geographies
zcta,75482,2022,,9.9,81.1,83.3,86.4,86.6,67.6,Bottom 25% of geographies
zcta,77358,2022,,12.3,85.1,88.8,64.6,100,78,Bottom 25% of geographies
zcta,68850,2022,,12.8,85.1,88.1,88.3,100,80,Bottom 25% of geographies
zcta,36569,2022,,47.9,85.1,88.3,81.7,,,Bottom 25% of geographies
zcta,74423,2022,,0.5,85.1,93,25,,57.1,Bottom 25% of geographies
zcta,30183,2022,,3.2,85.1,90.4,98,100,23.6,Bottom 25% of geographies
county,"Gwinnett County, Georgia",2022,Georgia,28.5,85.1,88.9,89,89.3,65.6,Bottom 25% of geographies
zcta,32177,2022,,25.9,85.1,86.9,81.4,50.6,86.7,Bottom 25% of geographies
zcta,27371,2022,,17.6,85.1,88.1,77.7,100,79.8,Bottom 25% of geographies
zcta,38878,2022,,14.6,85.1,92.9,80.4,,58.4,Bottom 25% of geographies
zcta,75672,2022,,22.8,85.1,86.3,84.4,69.8,81.4,Bottom 25% of geographies
zcta,35653,2022,,9.7,85.1,92.5,95.1,,70.8,Bottom 25% of geographies
zcta,29436,2022,,49.4,85.1,88.3,82.8,,100,Bottom 25% of geographies
zcta,85007,2022,,8.8,85.1,90.7,91.3,100,77.9,Bottom 25% of geographies
zcta,89121,2022,,12.5,85.1,88.1,90.3,89.8,79.2,Bottom 25% of geographies
zcta,79110,2022,,2.9,85.1,85.2,87.6,100,81.9,Bottom 25% of geographies
zcta,28043,2022,,13.9,85.1,87.4,79.1,88,75.8,Bottom 25% of geographies
zcta,31217,2022,,54.2,85.1,81.7,86.9,100,77.1,Bottom 25% of geographies
zcta,27405,2022,,55.7,85.1,86.7,87.9,78.6,69.8,Bottom 25% of geographies
zcta,77355,2022,,1.5,85.1,84.8,77.9,89.6,79.1,Bottom 25% of geographies
county,"Daviess County, Missouri",2022,Missouri,0.5,85.1,85.1,68.8,100,91.7,Bottom 25% of geographies
zcta,30161,2022,,21.3,85.1,88.4,79.6,89.2,62.7,Bottom 25% of geographies
zcta,24801,2022,,26.6,85.1,92.8,54.4,,100,Bottom 25% of geographies
zcta,30631,2022,,48.4,85.1,93.4,84.5,,54.9,Bottom 25% of geographies
zcta,72107,2022,,93.9,85.1,85.7,85,,,Bottom 25% of geographies
zcta,27862,2022,,41.1,85.1,84.3,85.7,,83.3,Bottom 25% of geographies
zcta,60482,2022,,3.2,85.1,86.6,83,91.8,80.4,Bottom 25% of geographies
zcta,37033,2022,,2.3,85.1,85.9,92.2,,91.4,Bottom 25% of geographies
zcta,27577,2022,,20.4,85.1,87.8,90.9,42.5,64.7,Bottom 25% of geographies
zcta,33615,2022,,8.1,85.1,86.7,81.4,84.8,82.3,Bottom 25% of geographies
zcta,90002,2022,,15.7,85.1,82.1,93.7,89.9,83.2,Bottom 25% of geographies
zcta,33138,2022,,27.5,85.1,89.2,76.1,100,82.9,Bottom 25% of geographies
zcta,89118,2022,,20.8,85.1,86.2,88.4,84.2,75.9,Bottom 25% of geographies
zcta,32686,2022,,27.6,85.1,82.8,88,100,93.1,Bottom 25% of geographies
zcta,38663,2022,,11.2,85.1,87.6,85,,43.7,Bottom 25% of geographies
zcta,32501,2022,,49.3,85.1,84.8,84.5,83.3,81.1,Bottom 25% of geographies
zcta,77880,2022,,37.5,85.1,89.4,77.8,,100,Bottom 25% of geographies
zcta,90020,2022,,7.1,85.1,83.2,94.7,85.4,80.7,Bottom 25% of geographies
zcta,16841,2022,,0.2,85.1,84.4,66.7,100,97.8,Bottom 25% of geographies
zcta,31519,2022,,17.9,85.1,87.5,85.6,100,52.6,Bottom 25% of geographies
county,"Hardeman County, Texas",2022,Texas,3.3,85.1,86.2,71.1,90.7,82.4,Bottom 25% of geographies
county,"Elkhart County, Indiana",2022,Indiana,5,85.1,85.3,86.8,91.6,81.6,Bottom 25% of geographies
zcta,64132,2022,,69.3,85.1,77.9,86.6,100,84.1,Bottom 25% of geographies
zcta,35903,2022,,32,85.1,88.5,81.7,77.5,60.1,Bottom 25% of geographies
zcta,75773,2022,,3.8,85.1,87.3,95.8,100,65.6,Bottom 25% of geographies
zcta,27298,2022,,5,85.1,88.6,78.9,65.6,64.1,Bottom 25% of geographies
zcta,30518,2022,,13,85.1,88.7,89.4,88.9,64,Bottom 25% of geographies
zcta,36580,2022,,5.6,85.1,91.6,47.5,,65.2,Bottom 25% of geographies
zcta,28622,2022,,0.8,85.1,84.8,50,100,67.4,Bottom 25% of geographies
county,"Bradley County, Tennessee",2022,Tennessee,4.8,89.1,90.3,87.1,81.4,75.6,26-50% of geographies
zcta,89183,2022,,10.8,89.1,89.6,89.7,87.4,85,26-50% of geographies
county,"Doña Ana County, New Mexico",2022,New Mexico,1.9,89.1,91.2,94.7,86.9,87,26-50% of geographies
zcta,33897,2022,,8.4,89.1,87.7,91.4,100,85.2,26-50% of geographies
zcta,64507,2022,,7.7,89.1,92.1,79,100,66.3,26-50% of geographies
zcta,27870,2022,,41.9,89.1,88.9,92,83.7,57.8,26-50% of geographies
zcta,53924,2022,,0.3,89.1,89.6,75,100,33.3,26-50% of geographies
zcta,33187,2022,,12,89.1,88.5,89.6,90.9,88.1,26-50% of geographies
zcta,46312,2022,,38.4,89.1,92.3,88.2,100,89,26-50% of geographies
zcta,76656,2022,,6.3,89.1,88.2,91.9,,98.4,26-50% of geographies
county,"Davidson County, North Carolina",2022,North Carolina,9.6,89.1,89.6,90.9,83.9,74.4,26-50% of geographies
zcta,38753,2022,,55.9,89.1,91.2,87.2,,100,26-50% of geographies
zcta,38023,2022,,5.8,89.1,89.2,88.3,78,100,26-50% of geographies
zcta,38759,2022,,39.3,89.1,95.8,78.4,,100,26-50% of geographies
zcta,32091,2022,,20.4,89.1,89.4,89.7,100,96.1,26-50% of geographies
county,"Paulding County, Georgia",2022,Georgia,21,89.1,91.1,86.4,79.5,75.7,26-50% of geographies
zcta,35214,2022,,74.1,89.1,89.8,89.1,15,69.7,26-50% of geographies
zcta,72076,2022,,36.3,89.1,90.4,88,96.7,73.9,26-50% of geographies
zcta,30707,2022,,3,89.1,88.7,88.3,100,100,26-50% of geographies
zcta,91752,2022,,4.8,89.1,92.7,94.5,97.6,84.6,26-50% of geographies
zcta,07017,2022,,78.1,89.1,93.7,89.4,94.5,85.5,26-50% of geographies
zcta,32408,2022,,4.6,89.1,90.5,91.2,97.9,59.9,26-50% of geographies
zcta,70466,2022,,22.4,89.1,89.5,94.3,100,49.4,26-50% of geographies
zcta,28538,2022,,40,89.1,89.8,89.7,,82.4,26-50% of geographies
zcta,39532,2022,,14.7,89.1,90.5,82.5,92,93,26-50% of geographies
zcta,38606,2022,,44.3,89.1,90.9,86.5,100,91.2,26-50% of geographies
zcta,90731,2022,,5.3,89.1,89,94.7,96.2,85.8,26-50% of geographies
zcta,29410,2022,,10.4,89.1,90.8,86.4,97.5,80.7,26-50% of geographies
zcta,30216,2022,,32.2,89.1,92.5,85.7,100,34.8,26-50% of geographies
zcta,30629,2022,,7.9,89.1,88.2,83.2,96.3,,26-50% of geographies
zcta,79756,2022,,7.1,89.1,90.5,83,62,88.7,26-50% of geographies
zcta,35570,2022,,5.4,89.1,88.3,97.9,0,90.2,26-50% of geographies
zcta,91768,2022,,3.8,89.1,92.7,87.3,94.3,87.5,26-50% of geographies
zcta,89503,2022,,3.5,89.1,89.4,92.8,89.1,82.3,26-50% of geographies
zcta,36264,2022,,4.8,89.1,89.1,96.3,100,83.5,26-50% of geographies
zcta,38851,2022,,37.4,89.1,89.6,92.6,100,65.7,26-50% of geographies
county,"Franklin County, Mississippi",2022,Mississippi,35.7,89.1,89.9,87.1,,100,26-50% of geographies
county,"Chelan County, Washington",2022,Washington,0.5,89.1,93.9,98.7,73.7,76.4,26-50% of geographies
zcta,88001,2022,,3.1,89.1,90.3,93.2,79.3,89.1,26-50% of geographies
zcta,60440,2022,,19.1,89.1,93.9,93.2,90,77.5,26-50% of geographies
zcta,60506,2022,,12.7,89.1,92.7,87.8,87.2,84.1,26-50% of geographies
zcta,90249,2022,,24.7,89.1,91,88.8,94.6,84.1,26-50% of geographies
county,"Stewart County, Tennessee",2022,Tennessee,0.7,89.1,89.3,97.7,100,64.4,26-50% of geographies
zcta,31064,2022,,21.4,89.1,90.4,89,,80.4,26-50% of geographies
county,"Sedgwick County, Kansas",2022,Kansas,8,89.1,91.3,85.1,89.9,76.9,26-50% of geographies
zcta,71256,2022,,64.4,89.1,100,83.1,,100,26-50% of geographies
zcta,28430,2022,,10.8,89.1,90.4,95.7,,66.1,26-50% of geographies
zcta,65251,2022,,6.5,89.1,90.1,79,100,79.3,26-50% of geographies
county,"Yavapai County, Arizona",2022,Arizona,0.6,89.1,91.4,88,84.6,78.2,26-50% of geographies
county,"Coffee County, Alabama",2022,Alabama,16.8,89.1,89.8,87.8,88.7,77.4,26-50% of geographies
zcta,75469,2022,,2.9,89.1,90,55.6,,100,26-50% of geographies
zcta,46910,2022,,0.3,89.1,89.5,44.4,,78.8,26-50% of geographies
zcta,32640,2022,,23.3,89.1,87.9,94.5,100,96.8,26-50% of geographies
zcta,28604,2022,,1.7,89.1,89.9,85.8,97.6,75.6,26-50% of geographies
zcta,30410,2022,,14.7,89.1,87.6,96.5,,100,26-50% of geographies
zcta,25703,2022,,12.7,89.1,88.9,83.8,100,72.2,26-50% of geographies
zcta,64870,2022,,2,89.1,89.8,53.5,75.3,86.5,26-50% of geographies
zcta,77586,2022,,4.7,89.1,88.3,86.5,93.9,83.7,26-50% of geographies
county,"Santa Rosa County, Florida",2022,Florida,5.9,89.1,89.4,84.1,97.7,84.5,26-50% of geographies
zcta,71068,2022,,39.8,89.1,90,91.1,,71.4,26-50% of geographies
zcta,30582,2022,,3,89.1,91.2,39.7,100,59.2,26-50% of geographies
zcta,38225,2022,,3.2,89.1,89.5,72.1,,0,26-50% of geographies
zcta,78006,2022,,0.9,89.1,91,84.4,80,85.6,26-50% of geographies
zcta,30180,2022,,29.7,89.1,90.1,89.2,95.9,68.7,26-50% of geographies
zcta,17257,2022,,3.3,89.1,88.6,98.4,92.5,93.4,26-50% of geographies
zcta,68134,2022,,15.1,89.1,90,86.7,89.5,72.5,26-50% of geographies
county,"Bradford County, Florida",2022,Florida,18,89.1,89.2,90.8,80.6,93.9,26-50% of geographies
zcta,36340,2022,,10.9,89.1,88,90.6,100,73.8,26-50% of geographies
county,"Fulton County, Indiana",2022,Indiana,1.2,89.1,89.3,81.4,100,80.6,26-50% of geographies
county,"Lunenburg County, Virginia",2022,Virginia,32.8,89.1,90.9,95.1,100,38.7,26-50% of geographies
zcta,80236,2022,,1.5,89.1,87.7,98.4,88.9,88.6,26-50% of geographies
zcta,30635,2022,,31.8,89.1,90.3,92.4,100,45.4,26-50% of geographies
county,"Glenn County, California",2022,California,0.4,89.1,89.4,75.5,96.3,83.5,26-50% of geographies
zcta,36607,2022,,60.8,89.1,92.6,86.5,100,100,26-50% of geographies
zcta,36330,2022,,19.7,89.1,90.1,86.6,89.3,79.7,26-50% of geographies
county,"Denton County, Texas",2022,Texas,10.4,89.1,90.7,89.2,91.5,77.6,26-50% of geographies
zcta,35555,2022,,19.7,89.1,87.1,95.9,0,100,26-50% of geographies
zcta,32578,2022,,3.5,93.1,93.3,98.2,97.5,95.1,26-50% of geographies
county,"Defiance County, Ohio",2022,Ohio,1.7,93.1,93.6,90.5,100,87.8,51-75% of geographies
zcta,59711,2022,,0.5,93.1,93.1,87.2,100,97.6,26-50% of geographies
zcta,46819,2022,,11.7,93.1,93.5,94.3,100,82.5,26-50% of geographies
zcta,69152,2022,,1.3,93.1,96,10,,,26-50% of geographies
zcta,46582,2022,,1.9,93.1,92.7,95.9,92.1,78.7,26-50% of geographies
zcta,28443,2022,,4.7,93.1,94.9,98.3,66.3,72.2,26-50% of geographies
county,"Rusk County, Wisconsin",2022,Wisconsin,0.7,93.1,93,96.7,94.7,100,51-75% of geographies
zcta,70520,2022,,35,93.1,95.1,92.2,,54,26-50% of geographies
zcta,33328,2022,,5,93.1,95.1,92.4,89.1,90.1,26-50% of geographies
zcta,40744,2022,,1.2,93.1,94.3,80.4,100,100,26-50% of geographies
county,"Kent County, Delaware",2022,Delaware,26,93.1,92.9,94.7,91.2,90.4,51-75% of geographies
zcta,47130,2022,,12.9,93.1,93.6,90.9,91.3,88.1,26-50% of geographies
zcta,48125,2022,,9.4,93.1,92.2,96.6,100,97.1,26-50% of geographies
zcta,46350,2022,,2.8,93.1,93.9,77.7,71.8,81,26-50% of geographies
zcta,75024,2022,,9.5,93.1,92.3,89.3,95.5,87.2,26-50% of geographies
zcta,92870,2022,,2.7,93.1,94,93.6,97.3,87.7,26-50% of geographies
county,"Bradford County, Pennsylvania",2022,Pennsylvania,0.8,93.1,93.3,93.1,92.6,75.9,51-75% of geographies
zcta,71303,2022,,35.4,93.1,92.6,93.3,95.9,88.5,26-50% of geographies
